model,dataset,question,agent_id,response,accuracy,relevance,coherence,completeness,fluency
gemma2:9b,data_VTC_survey,zfe_adaptation1,Agent_150,J’adapterai mes horaires de déplacement,4,4,4,3,3
gemma2:9b,data_VTC_survey,zfe_adaptation2,Agent_150,J’adapterai mes horaires de déplacement,4,4,4,3,3
gemma2:9b,data_VTC_survey,zfe_adaptation3,Agent_150,J’adapterai mes horaires de déplacement,4,4,4,3,3
gemma2:9b,data_VTC_survey,zfe_adaptation_autre,Agent_150,Champ texte libre — précision de la stratégie d'adaptation si 'Autre' a été sélectionné dans 'zfe_adaptation'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,revenus,Agent_150,De 4 000 à 5 000 €,4,4,4,3,3
gemma2:9b,data_VTC_survey,cat_csp,Agent_150,Cadre,4,4,4,3,3
gemma2:9b,data_VTC_survey,cat_age,Agent_150,18-29 ans,4,4,4,3,3
gemma2:9b,data_VTC_survey,cat_aire_urbaine,Agent_150,Aire urbaine de plus de 200 000 habitants (hors Paris),4,4,4,3,3
gemma2:9b,data_VTC_survey,poids_redressement,Agent_150,"Je ne sais pas, je ne pèse pas mes observations.",4,4,4,3,3
gemma2:9b,data_VTC_survey,genre,Agent_151,Un homme,4,4,4,3,3
gemma2:9b,data_VTC_survey,genre_autre,Agent_151,,2,2,2,1,2
gemma2:9b,data_VTC_survey,age,Agent_151,Valeur entière en années révolues (ex. : 34).,4,4,4,3,3
gemma2:9b,data_VTC_survey,diplome,Agent_151,Baccalauréat,4,4,4,3,3
gemma2:9b,data_VTC_survey,diplome_autre,Agent_151,,2,2,2,1,2
gemma2:9b,data_VTC_survey,situation_professionnelle,Agent_151,Etudiant.e,4,4,4,3,3
gemma2:9b,data_VTC_survey,csp,Agent_151,Agriculteur.ice,4,4,4,3,3
gemma2:9b,data_VTC_survey,compo_menage,Agent_151,Seul.e sans enfant,4,4,4,3,3
gemma2:9b,data_VTC_survey,compo_menage_autre,Agent_151,Champ texte libre — précision de la composition du ménage si la réponse à 'compo_menage' est 'Autre'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,nb_pers_menage,Agent_151,Valeur entière positive ≥ 1,4,4,4,3,3
gemma2:9b,data_VTC_survey,nb_enfants_menage,Agent_151,Valeur entière positive ou nulle (0 si aucun enfant). Doit être ≤ nb_pers_menage.,5,5,5,4,4
gemma2:9b,data_VTC_survey,nb_enfants_menage_14,Agent_151,Valeur entière positive ou nulle (0 si aucun). Doit être ≤ nb_enfants_menage.,5,5,5,4,4
gemma2:9b,data_VTC_survey,date_der_dep_vtc,Agent_151,Il y a plus de 12 mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,der_dep_vtc_agglo_res_on,Agent_151,Oui,5,5,5,3,3
gemma2:9b,data_VTC_survey,agglo_der_dep,Agent_151,Agglomération parisienne,4,4,4,3,3
gemma2:9b,data_VTC_survey,agglo_der_dep_autre,Agent_151,Champ texte libre — nom de la ville ou agglomération si la réponse à 'agglo_der_dep' est 'Ailleurs en France'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,app_der_dep_vtc_on,Agent_151,Oui,5,5,5,3,3
gemma2:9b,data_VTC_survey,app_der_dep_vtc,Agent_151,AlloCab,4,4,4,3,3
gemma2:9b,data_VTC_survey,app_der_dep_vtc_autre,Agent_151,Champ texte libre — nom de l'application VTC si la réponse à 'app_der_dep_vtc' est 'Autre'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,prix_estime_trajet_vtc_20min,Agent_151,Valeur numérique en euros (€),4,4,4,3,3
gemma2:9b,data_VTC_survey,avis_prix_estime_trajet_vtc_20min,Agent_151,Adéquat,4,4,4,3,3
gemma2:9b,data_VTC_survey,prix_estime_trajet_taxi_20min,Agent_151,Valeur numérique en euros (€),4,4,4,3,3
gemma2:9b,data_VTC_survey,avis_prix_estime_trajet_taxi_20min,Agent_151,Adéquat,4,4,4,3,3
gemma2:9b,data_VTC_survey,nb_voitures,Agent_151,Mon ménage ne possède pas ce type de véhicule,4,4,4,3,3
gemma2:9b,data_VTC_survey,nb_voitures_hybride_ou_elec,Agent_151,Mon ménage ne possède pas ce type de véhicule,4,4,4,3,3
gemma2:9b,data_VTC_survey,nb_2rm,Agent_151,Mon ménage ne possède pas ce type de véhicule,4,4,4,3,3
gemma2:9b,data_VTC_survey,nb_velo_meca,Agent_151,Mon ménage ne possède pas ce type de véhicule,4,4,4,3,3
gemma2:9b,data_VTC_survey,nb_velo_elec,Agent_151,Mon ménage ne possède pas ce type de véhicule,4,4,4,3,3
gemma2:9b,data_VTC_survey,nb_trot_meca,Agent_151,Mon ménage ne possède pas ce type de véhicule,4,4,4,3,3
gemma2:9b,data_VTC_survey,nb_trot_elec,Agent_151,Mon ménage ne possède pas ce type de véhicule,4,4,4,3,3
gemma2:9b,data_VTC_survey,permis_conduire_1,Agent_151,Non,5,5,5,3,3
gemma2:9b,data_VTC_survey,permis_conduire_2,Agent_151,Non,5,5,5,3,3
gemma2:9b,data_VTC_survey,temps_marche_bus,Agent_151,Entre 15 et 20 minutes,4,4,4,3,3
gemma2:9b,data_VTC_survey,temps_marche_tram,Agent_151,Entre 15 et 20 minutes,4,4,4,3,3
gemma2:9b,data_VTC_survey,temps_marche_metro,Agent_151,Entre 15 et 20 minutes,4,4,4,3,3
gemma2:9b,data_VTC_survey,temps_marche_gare,Agent_151,Entre 15 et 20 minutes,4,4,4,3,3
gemma2:9b,data_VTC_survey,abo_tc,Agent_151,Oui,5,5,5,3,3
gemma2:9b,data_VTC_survey,velo_trott_lld,Agent_151,Non,5,5,5,3,3
gemma2:9b,data_VTC_survey,vtc_dispo,Agent_151,Oui,5,5,5,3,3
gemma2:9b,data_VTC_survey,taxi_dispo,Agent_151,Oui,5,5,5,3,3
gemma2:9b,data_VTC_survey,freq_marche,Agent_151,2 à 3 fois par semaine,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_vp_cond,Agent_151,2 à 3 fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_vp_passager,Agent_151,2 à 3 fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_voit_loc,Agent_151,2 à 3 fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_drm_perso,Agent_151,2 à 3 fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_drm_partage,Agent_151,2 à 3 fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_velo_perso,Agent_151,2 à 3 fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_velo_partage,Agent_151,2 à 3 fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_trott_partage,Agent_151,2 à 3 fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_tc,Agent_151,2 à 3 fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_taxi,Agent_151,2 à 3 fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_vtc,Agent_151,2 à 3 fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_maas,Agent_151,2 à 3 fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,motif_der_dep_vtc,Agent_151,Déplacement domicile-travail ou domicile-études,4,4,4,3,3
gemma2:9b,data_VTC_survey,motif_der_dep_vtc_autre,Agent_151,Champ texte libre — précision du motif si la réponse à 'motif_der_dep_vtc' est 'Autre'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,prix_der_dep_vtc,Agent_151,Entre 10 et 15 €,4,4,4,3,3
gemma2:9b,data_VTC_survey,duree_der_dep_vtc,Agent_151,Entre 10 et 15 minutes,4,4,4,3,3
gemma2:9b,data_VTC_survey,quels_modes_de_transport_avez-vous_utili1,Agent_151,"Les transports en commun (métro, tram, bus, RER)",4,4,4,3,3
gemma2:9b,data_VTC_survey,quels_modes_de_transport_avez-vous_utili2,Agent_151,"Les transports en commun (métro, tram, bus, RER)",4,4,4,3,3
gemma2:9b,data_VTC_survey,quels_modes_de_transport_avez-vous_utili3,Agent_151,"Les transports en commun (métro, tram, bus, RER)",4,4,4,3,3
gemma2:9b,data_VTC_survey,quels_modes_de_transport_avez-vous_autre,Agent_151,Champ texte libre — précision du mode de transport si 'Autre' a été sélectionné.,2,2,2,1,2
gemma2:9b,data_VTC_survey,renoncement_der_dep_vtc,Agent_151,Non,5,5,5,3,3
gemma2:9b,data_VTC_survey,report_modal_der_dep_vtc,Agent_151,Autre,4,4,4,3,3
gemma2:9b,data_VTC_survey,report_modal_der_dep_vtc_autre,Agent_151,Champ texte libre — précision du moyen de transport alternatif si la réponse à 'report_modal_der_dep_vtc' est 'Autre'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,raison_vtc_der_dep_vtc1,Agent_151,C'était plus rapide,4,4,4,3,3
gemma2:9b,data_VTC_survey,raison_vtc_der_dep_vtc2,Agent_151,C'était plus rapide,4,4,4,3,3
gemma2:9b,data_VTC_survey,raison_vtc_der_dep_vtc3,Agent_151,C'était plus rapide,4,4,4,3,3
gemma2:9b,data_VTC_survey,raison_vtc_der_dep_vtc_autre,Agent_151,Champ texte libre — précision de la raison si 'Autre' a été sélectionné dans 'raison_vtc_der_dep_vtc'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,raison_non_usage_vtc1,Agent_151,Je préfère d'autres moyens de transport,4,4,4,3,3
gemma2:9b,data_VTC_survey,raison_non_usage_vtc2,Agent_151,Je préfère d'autres moyens de transport,4,4,4,3,3
gemma2:9b,data_VTC_survey,raison_non_usage_vtc3,Agent_151,Je préfère d'autres moyens de transport,4,4,4,3,3
gemma2:9b,data_VTC_survey,raison_non_usage_vtc_autre,Agent_151,Champ texte libre — précision de la raison si 'Autre' a été sélectionné dans 'raison_non_usage_vtc'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,raison_non_usage_vtc_depuis_der_dep1,Agent_151,Je préfère d’autres moyens de transport,4,4,4,3,3
gemma2:9b,data_VTC_survey,raison_non_usage_vtc_depuis_der_dep2,Agent_151,Je préfère d’autres moyens de transport,4,4,4,3,3
gemma2:9b,data_VTC_survey,raison_non_usage_vtc_depuis_der_dep3,Agent_151,Je préfère d’autres moyens de transport,4,4,4,3,3
gemma2:9b,data_VTC_survey,raison_non_usage_vtc_depuis_der_de_autre,Agent_151,Champ texte libre — précision de la raison si 'Autre' a été sélectionné dans 'raison_non_usage_vtc_depuis_der_dep'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,mauvaise_exp1,Agent_151,Je ne sais plus,4,4,4,3,3
gemma2:9b,data_VTC_survey,mauvaise_exp2,Agent_151,Je ne sais plus,4,4,4,3,3
gemma2:9b,data_VTC_survey,mauvaise_exp3,Agent_151,Je ne sais plus,4,4,4,3,3
gemma2:9b,data_VTC_survey,mauvaise_exp_autre,Agent_151,,2,2,2,1,2
gemma2:9b,data_VTC_survey,trajet_domtrav_dometudes,Agent_151,Exceptionnellement,4,4,4,3,3
gemma2:9b,data_VTC_survey,accompagnement_proche,Agent_151,Exceptionnellement,4,4,4,3,3
gemma2:9b,data_VTC_survey,visite_proche,Agent_151,Exceptionnellement,4,4,4,3,3
gemma2:9b,data_VTC_survey,dep_pro,Agent_151,Exceptionnellement,4,4,4,3,3
gemma2:9b,data_VTC_survey,loisir,Agent_151,Exceptionnellement,4,4,4,3,3
gemma2:9b,data_VTC_survey,aeroport,Agent_151,Exceptionnellement,4,4,4,3,3
gemma2:9b,data_VTC_survey,gare_ou_tc,Agent_151,Exceptionnellement,4,4,4,3,3
gemma2:9b,data_VTC_survey,voyage_mode_principal,Agent_151,Exceptionnellement,4,4,4,3,3
gemma2:9b,data_VTC_survey,courses_ou_achats,Agent_151,Exceptionnellement,4,4,4,3,3
gemma2:9b,data_VTC_survey,courses_conventionnees,Agent_151,Exceptionnellement,4,4,4,3,3
gemma2:9b,data_VTC_survey,demarches_admin,Agent_151,Exceptionnellement,4,4,4,3,3
gemma2:9b,data_VTC_survey,raisons_usagevtc_potentiel1,Agent_151,Service de meilleur rapport qualité/prix par rapport aux taxis,4,4,4,3,3
gemma2:9b,data_VTC_survey,raisons_usagevtc_potentiel2,Agent_151,Service de meilleur rapport qualité/prix par rapport aux taxis,4,4,4,3,3
gemma2:9b,data_VTC_survey,raisons_usagevtc_potentiel3,Agent_151,Service de meilleur rapport qualité/prix par rapport aux taxis,4,4,4,3,3
gemma2:9b,data_VTC_survey,raisons_usagevtc_potentiel_autre,Agent_151,Champ texte libre — précision de la raison si 'Autre' a été sélectionné dans 'raisons_usagevtc_potentiel'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,services_vtc_potentiels1,Agent_151,Acceptation des animaux à bord,4,4,4,3,3
gemma2:9b,data_VTC_survey,services_vtc_potentiels2,Agent_151,Autre,4,4,4,3,3
gemma2:9b,data_VTC_survey,services_vtc_potentiels3,Agent_151,Autre,4,4,4,3,3
gemma2:9b,data_VTC_survey,services_vtc_potentiels_autre,Agent_151,Champ texte libre — description du service souhaité si 'Autre' a été sélectionné dans 'services_vtc_potentiels'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,date_der_dep_taxi,Agent_151,Il y a plus de 12 mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,lieu_der_dep_taxi_jamaisvtc,Agent_151,Dans mon agglomération de résidence,4,4,4,3,3
gemma2:9b,data_VTC_survey,motif_der_dep_taxi_jamaisvtc,Agent_151,Déplacement domicile-travail ou domicile-études,4,4,4,3,3
gemma2:9b,data_VTC_survey,motif_der_dep_taxi_jamaisvtc_autre,Agent_151,Champ texte libre — précision du motif si la réponse à 'motif_der_dep_taxi_jamaisvtc' est 'Autre'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,prix_der_dep_taxi_jamaisvtc,Agent_151,Entre 10 et 15 €,4,4,4,3,3
gemma2:9b,data_VTC_survey,duree_der_dep_taxi_jamaisvtc,Agent_151,Entre 10 et 15 minutes,4,4,4,3,3
gemma2:9b,data_VTC_survey,motif_der_dep_taxi_pasvtc_res,Agent_151,Déplacement domicile-travail ou domicile-études,4,4,4,3,3
gemma2:9b,data_VTC_survey,motif_der_dep_taxi_pasvtc_res_autre,Agent_151,Champ texte libre — précision du motif si la réponse à 'motif_der_dep_taxi_pasvtc_res' est 'Autre'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,prix_der_dep_taxi_pasvtc_res,Agent_151,Entre 10 et 15 €,4,4,4,3,3
gemma2:9b,data_VTC_survey,duree_der_dep_taxi_pasvtc_res,Agent_151,Entre 10 et 15 minutes,4,4,4,3,3
gemma2:9b,data_VTC_survey,future_mobilite_envisagee,Agent_151,J'utiliserai davantage les transports en commun,4,4,4,3,3
gemma2:9b,data_VTC_survey,future_mobilite_envisagee_autre,Agent_151,Champ texte libre — précision du changement envisagé si la réponse à 'future_mobilite_envisagee' est 'Autre'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,demotorisation_potentielle,Agent_151,Non,5,5,5,3,3
gemma2:9b,data_VTC_survey,raison_demoto_circulation,Agent_151,Ne se prononce pas,4,4,4,3,3
gemma2:9b,data_VTC_survey,raison_demoto_stationnement,Agent_151,Ne se prononce pas,4,4,4,3,3
gemma2:9b,data_VTC_survey,raison_demoto_changement,Agent_151,Ne se prononce pas,4,4,4,3,3
gemma2:9b,data_VTC_survey,raison_demoto_moyens_financiers,Agent_151,Ne se prononce pas,4,4,4,3,3
gemma2:9b,data_VTC_survey,raison_demoto_panne_ou_trop_vieux,Agent_151,Ne se prononce pas,4,4,4,3,3
gemma2:9b,data_VTC_survey,raison_demoto_pref_tc,Agent_151,Plutôt d'accord,4,4,4,3,3
gemma2:9b,data_VTC_survey,raison_demoto_pref_velo_ou_marche,Agent_151,Plutôt d'accord,4,4,4,3,3
gemma2:9b,data_VTC_survey,raison_demoto_pref_taxi_ou_vtc,Agent_151,Plutôt d'accord,4,4,4,3,3
gemma2:9b,data_VTC_survey,raison_demoto_pref_mobilite_partagee,Agent_151,Plutôt d'accord,4,4,4,3,3
gemma2:9b,data_VTC_survey,demenagement_potentiel,Agent_151,Je ne sais pas,4,4,4,3,3
gemma2:9b,data_VTC_survey,aire_urbaine_demenagement_potentiel,Agent_151,Aire urbaine de Paris,4,4,4,3,3
gemma2:9b,data_VTC_survey,situation_agglo_demenagement_potentiel,Agent_151,Dans la ville-centre d'une agglomération,4,4,4,3,3
gemma2:9b,data_VTC_survey,situation_agglo_demenagement_poten_autre,Agent_151,Champ texte libre — précision de la situation dans l'agglomération si la réponse à 'situation_agglo_demenagement_potentiel' est 'Autre'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,tc_destination_demenagement_potentiel,Agent_151,Je ne sais pas,4,4,4,3,3
gemma2:9b,data_VTC_survey,zfe_on,Agent_151,Je ne sais pas,4,4,4,3,3
gemma2:9b,data_VTC_survey,zfe_adaptation1,Agent_151,J’adapterai mes horaires de déplacement,4,4,4,3,3
gemma2:9b,data_VTC_survey,zfe_adaptation2,Agent_151,J’adapterai mes horaires de déplacement,4,4,4,3,3
gemma2:9b,data_VTC_survey,zfe_adaptation3,Agent_151,J’adapterai mes horaires de déplacement,4,4,4,3,3
gemma2:9b,data_VTC_survey,zfe_adaptation_autre,Agent_151,Champ texte libre — précision de la stratégie d'adaptation si 'Autre' a été sélectionné dans 'zfe_adaptation'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,revenus,Agent_151,De 1 000 € à 2 000 €,4,4,4,3,3
gemma2:9b,data_VTC_survey,cat_csp,Agent_151,Inactifs et autres (hors retraités),4,4,4,3,3
gemma2:9b,data_VTC_survey,cat_age,Agent_151,18-29 ans,4,4,4,3,3
gemma2:9b,data_VTC_survey,cat_aire_urbaine,Agent_151,Aire urbaine de Paris,4,4,4,3,3
gemma2:9b,data_VTC_survey,poids_redressement,Agent_151,"Je ne travaille pas à temps plein, je fais un petit boulot à mi-temps dans un café.",5,5,5,4,4
gemma2:9b,data_VTC_survey,genre,Agent_152,Une femme,4,4,4,3,3
gemma2:9b,data_VTC_survey,genre_autre,Agent_152,Champ texte libre — précision du genre si la réponse à 'genre' est 'Autre'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,age,Agent_152,Valeur entière en années révolues (ex. : 34).,4,4,4,3,3
gemma2:9b,data_VTC_survey,diplome,Agent_152,CAP,4,4,4,3,3
gemma2:9b,data_VTC_survey,diplome_autre,Agent_152,Champ texte libre — précision du diplôme si la réponse à 'diplome' est 'Autre'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,situation_professionnelle,Agent_152,Sans activité professionnelle,4,4,4,3,3
gemma2:9b,data_VTC_survey,csp,Agent_152,Agriculteur.ice,4,4,4,3,3
gemma2:9b,data_VTC_survey,compo_menage,Agent_152,En couple avec enfant(s),4,4,4,3,3
gemma2:9b,data_VTC_survey,compo_menage_autre,Agent_152,Champ texte libre — précision de la composition du ménage si la réponse à 'compo_menage' est 'Autre'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,nb_pers_menage,Agent_152,Valeur entière positive ≥ 1,4,4,4,3,3
gemma2:9b,data_VTC_survey,nb_enfants_menage,Agent_152,Valeur entière positive ou nulle (0 si aucun enfant). Doit être ≤ nb_pers_menage.,5,5,5,4,4
gemma2:9b,data_VTC_survey,nb_enfants_menage_14,Agent_152,Valeur entière positive ou nulle (0 si aucun). Doit être ≤ nb_enfants_menage.,5,5,5,4,4
gemma2:9b,data_VTC_survey,date_der_dep_vtc,Agent_152,Il y a plus de 12 mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,der_dep_vtc_agglo_res_on,Agent_152,Oui,5,5,5,3,3
gemma2:9b,data_VTC_survey,agglo_der_dep,Agent_152,Agglomération parisienne,4,4,4,3,3
gemma2:9b,data_VTC_survey,agglo_der_dep_autre,Agent_152,Champ texte libre — nom de la ville ou agglomération si la réponse à 'agglo_der_dep' est 'Ailleurs en France'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,app_der_dep_vtc_on,Agent_152,Non,5,5,5,3,3
gemma2:9b,data_VTC_survey,app_der_dep_vtc,Agent_152,Je ne sais plus,4,4,4,3,3
gemma2:9b,data_VTC_survey,app_der_dep_vtc_autre,Agent_152,Champ texte libre — nom de l'application VTC si la réponse à 'app_der_dep_vtc' est 'Autre'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,prix_estime_trajet_vtc_20min,Agent_152,Valeur numérique en euros (€),4,4,4,3,3
gemma2:9b,data_VTC_survey,avis_prix_estime_trajet_vtc_20min,Agent_152,Adéquat,4,4,4,3,3
gemma2:9b,data_VTC_survey,prix_estime_trajet_taxi_20min,Agent_152,Valeur numérique en euros (€),4,4,4,3,3
gemma2:9b,data_VTC_survey,avis_prix_estime_trajet_taxi_20min,Agent_152,Adéquat,4,4,4,3,3
gemma2:9b,data_VTC_survey,nb_voitures,Agent_152,Mon ménage ne possède pas ce type de véhicule,4,4,4,3,3
gemma2:9b,data_VTC_survey,nb_voitures_hybride_ou_elec,Agent_152,Mon ménage ne possède pas ce type de véhicule,4,4,4,3,3
gemma2:9b,data_VTC_survey,nb_2rm,Agent_152,Mon ménage ne possède pas ce type de véhicule,4,4,4,3,3
gemma2:9b,data_VTC_survey,nb_velo_meca,Agent_152,Mon ménage ne possède pas ce type de véhicule,4,4,4,3,3
gemma2:9b,data_VTC_survey,nb_velo_elec,Agent_152,Mon ménage ne possède pas ce type de véhicule,4,4,4,3,3
gemma2:9b,data_VTC_survey,nb_trot_meca,Agent_152,Mon ménage ne possède pas ce type de véhicule,4,4,4,3,3
gemma2:9b,data_VTC_survey,nb_trot_elec,Agent_152,Mon ménage ne possède pas ce type de véhicule,4,4,4,3,3
gemma2:9b,data_VTC_survey,permis_conduire_1,Agent_152,Non,5,5,5,3,3
gemma2:9b,data_VTC_survey,permis_conduire_2,Agent_152,Non,5,5,5,3,3
gemma2:9b,data_VTC_survey,temps_marche_bus,Agent_152,Entre 15 et 20 minutes,4,4,4,3,3
gemma2:9b,data_VTC_survey,temps_marche_tram,Agent_152,Entre 15 et 20 minutes,4,4,4,3,3
gemma2:9b,data_VTC_survey,temps_marche_metro,Agent_152,Entre 15 et 20 minutes,4,4,4,3,3
gemma2:9b,data_VTC_survey,temps_marche_gare,Agent_152,Entre 15 et 20 minutes,4,4,4,3,3
gemma2:9b,data_VTC_survey,abo_tc,Agent_152,Non,5,5,5,3,3
gemma2:9b,data_VTC_survey,velo_trott_lld,Agent_152,Non,5,5,5,3,3
gemma2:9b,data_VTC_survey,vtc_dispo,Agent_152,Non,5,5,5,3,3
gemma2:9b,data_VTC_survey,taxi_dispo,Agent_152,Non,5,5,5,3,3
gemma2:9b,data_VTC_survey,freq_marche,Agent_152,2 à 3 fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_vp_cond,Agent_152,2 à 3 fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_vp_passager,Agent_152,2 à 3 fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_voit_loc,Agent_152,2 à 3 fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_drm_perso,Agent_152,Moins d'une fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_drm_partage,Agent_152,Moins d'une fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_velo_perso,Agent_152,Moins d'une fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_velo_partage,Agent_152,Moins d'une fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_trott_partage,Agent_152,Moins d'une fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_tc,Agent_152,2 à 3 fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_taxi,Agent_152,Moins d'une fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_vtc,Agent_152,Moins d'une fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_maas,Agent_152,Moins d'une fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,motif_der_dep_vtc,Agent_152,Déplacement domicile-travail ou domicile-études,4,4,4,3,3
gemma2:9b,data_VTC_survey,motif_der_dep_vtc_autre,Agent_152,Champ texte libre — précision du motif si la réponse à 'motif_der_dep_vtc' est 'Autre'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,prix_der_dep_vtc,Agent_152,Je ne sais plus,4,4,4,3,3
gemma2:9b,data_VTC_survey,duree_der_dep_vtc,Agent_152,Je ne sais plus,4,4,4,3,3
gemma2:9b,data_VTC_survey,quels_modes_de_transport_avez-vous_utili1,Agent_152,La marche à pied,4,4,4,3,3
gemma2:9b,data_VTC_survey,quels_modes_de_transport_avez-vous_utili2,Agent_152,La marche à pied,4,4,4,3,3
gemma2:9b,data_VTC_survey,quels_modes_de_transport_avez-vous_utili3,Agent_152,La marche à pied,4,4,4,3,3
gemma2:9b,data_VTC_survey,quels_modes_de_transport_avez-vous_autre,Agent_152,Champ texte libre — précision du mode de transport si 'Autre' a été sélectionné.,2,2,2,1,2
gemma2:9b,data_VTC_survey,renoncement_der_dep_vtc,Agent_152,Non,5,5,5,3,3
gemma2:9b,data_VTC_survey,report_modal_der_dep_vtc,Agent_152,La marche à pied,4,4,4,3,3
gemma2:9b,data_VTC_survey,report_modal_der_dep_vtc_autre,Agent_152,Champ texte libre — précision du moyen de transport alternatif si la réponse à 'report_modal_der_dep_vtc' est 'Autre'.,2,2,2,1,2
